SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price
432032,宝马5系 2011款 523Li 豪华型,2023-12-29,豪华型,宝马5系,7,5,1,117,244895,0,1258,个人,0,2024-06-27,69
536513,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-10-02,HSE奢享版,揽胜极光,7,3,1,232,255408,0,4264,个人,1,2024-06-27,66
772382,Panamera 2010款 Panamera 4 3.6L,2024-05-08,3.6L,Panamera,2,2,1,102,290051,1,1729,个人,0,2024-06-27,15
302472,奔驰B级 2020款 B 180,2024-05-01,180,奔驰B级,0,2,1,186,132668,0,8929,个人,0,2024-06-27,49
906055,宝马3系 2010款 325i 时尚型,2024-06-12,时尚型,宝马3系,4,4,1,99,64631,0,2416,个人,0,2024-06-27,73
251980,奥迪A6L 2011款 2.8 FSI 舒适型,2024-02-09,舒适型,奥迪A6L,7,1,0,81,216318,0,5075,个人,1,2024-06-27,60
392869,凯迪拉克XTS 2018款 28T 技术型,2024-01-26,技术型,凯迪拉克XTS,4,3,0,292,84731,1,3096,个人,0,2024-06-27,76
501292,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-07-19,CT豪华商务舒适版,别克GL8,2,4,0,248,129562,1,7594,个人,1,2024-06-27,99
534578,探界者 2018款 550T 自动四驱拓界版,2024-03-15,自动四驱拓界版,探界者,1,5,0,267,161314,0,6745,个人,1,2024-06-27,74
174095,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2023-10-30,GTDi240豪华运动型,蒙迪欧,7,0,0,154,163336,0,9749,个人,0,2024-06-27,17
379743,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2024-02-14,动感型,奔驰GLC,4,3,1,226,179157,0,4140,个人,1,2024-06-27,57
109239,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-10-31,四驱豪华型,凯迪拉克XT5,5,6,1,103,206128,1,4124,个人,1,2024-06-27,33
191283,别克GL8 2011款 3.0L XT豪华商务旗舰版,2023-07-17,XT豪华商务旗舰版,别克GL8,0,4,1,84,108660,1,7809,个人,0,2024-06-27,89
678878,奔驰M级 2012款 ML 300,2023-10-19,300,奔驰M级,6,1,1,274,271763,1,9536,个人,1,2024-06-27,52
215705,宝马M4 2014款 M4敞篷轿跑车,2023-11-18,M4敞篷轿跑车,宝马M4,6,2,0,86,201638,0,5956,个人,0,2024-06-27,72
378193,雷克萨斯IS 2009款 300 炫动版,2023-12-05,炫动版,雷克萨斯IS,6,0,0,80,573,0,6794,个人,1,2024-06-27,62
712509,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-07-08,青春运动版,捷豹XEL,2,6,1,221,13506,0,2011,个人,0,2024-06-27,77
790414,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2024-03-03,国VI,奥迪A4L,1,2,0,184,205113,1,3634,个人,1,2024-06-27,78
256343,凯迪拉克XT5 2018款 28T 四驱豪华型,2023-08-26,四驱豪华型,凯迪拉克XT5,5,6,0,86,229715,1,5160,个人,1,2024-06-27,14
808626,MINI 2015款 2.0T COOPER S 五门版,2024-02-21,五门版,MINI,0,6,0,286,58867,1,1433,个人,1,2024-06-27,23
314280,本田CR-V 2012款 2.0L 四驱经典版,2023-08-17,四驱经典版,本田CR-V,1,6,0,171,272123,1,8623,个人,0,2024-06-27,28
643881,凯迪拉克XTS 2018款 28T 技术型,2024-06-25,技术型,凯迪拉克XTS,1,4,1,85,1238,0,1688,个人,0,2024-06-27,71
241666,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2024-04-03,商务型臻藏版,奔驰R级,1,2,1,177,78355,0,6777,个人,0,2024-06-27,55
955646,Cayman 2015款 Cayman Style Edition 2.7L,2023-07-17,2.7L,Cayman,0,5,0,62,289033,0,7738,个人,1,2024-06-27,11
529441,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-04-19,轿跑车,奔驰C级(进口),2,5,0,209,171711,1,6010,个人,1,2024-06-27,85
862782,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-11-06,4MATIC动感型,奔驰GL级,3,6,0,143,146684,1,3705,个人,1,2024-06-27,55
804583,宝马5系 2018款 528Li 上市特别版,2023-09-22,上市特别版,宝马5系,7,0,1,179,86406,0,9856,个人,1,2024-06-27,62
333518,朗逸 2019款 280TSI DSG舒适版 国VI,2023-11-07,国VI,朗逸,0,2,1,272,256583,0,9624,个人,1,2024-06-27,48
291386,捷达 2015款 1.6L 手动时尚型,2023-12-31,手动时尚型,捷达,7,1,0,51,226169,0,1125,个人,0,2024-06-27,38
761411,宝马3系 2021款 325Li M运动套装,2024-05-16,M运动套装,宝马3系,2,4,0,195,162954,0,8833,个人,1,2024-06-27,4
723205,奔驰V级 2017款 V 260 领航版,2023-10-21,领航版,奔驰V级,0,3,1,56,20570,0,3549,个人,1,2024-06-27,85
653844,奔驰C级 2018款 C 200 L 运动版,2023-09-22,运动版,奔驰C级,4,5,0,169,113715,1,8197,个人,1,2024-06-27,49
736849,MINI CLUBMAN 2016款 改款 1.5T COOPER,2023-11-09,COOPER,MINI,6,4,1,146,1022,1,6093,个人,1,2024-06-27,5
864557,天籁 2020款 2.0L XL 舒适版,2024-01-20,舒适版,天籁,2,1,1,81,161610,0,2948,个人,0,2024-06-27,50
441599,奔驰GLB 2022款 GLB 200 时尚型,2023-10-23,时尚型,奔驰GLB,2,5,0,168,47653,1,9266,个人,1,2024-06-27,93
255924,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2023-11-28,创世加长版,揽胜,4,1,1,138,16621,0,2410,个人,1,2024-06-27,15
399972,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2023-07-24,豪华型,奔驰GLC,4,5,0,204,88110,1,1513,个人,0,2024-06-27,36
563144,奥迪A6L 2017款 30 FSI 舒适型,2023-10-02,舒适型,奥迪A6L,2,6,0,186,275109,0,5014,个人,1,2024-06-27,27
276363,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2023-11-09,豪华型,奔驰GLC,5,3,0,195,247545,1,8894,个人,0,2024-06-27,50
730461,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-07-08,DYNAMIC,揽胜运动版,1,1,1,159,286545,0,5896,个人,0,2024-06-27,53
884711,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2023-09-17,时尚型运动版,奔驰C级,6,6,1,58,159367,0,3480,个人,0,2024-06-27,9
832320,奔驰GLB 2022款 GLB 200 时尚型,2023-09-20,时尚型,奔驰GLB,4,1,1,289,291115,0,3755,个人,0,2024-06-27,97
676773,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-10-07,7座,沃尔沃XC90,3,2,1,132,123716,0,3734,个人,0,2024-06-27,67
883646,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-04-26,尊享致雅型,奥迪A6L,7,0,0,141,293001,1,2580,个人,0,2024-06-27,11
710293,宝马M2 2018款 M2,2023-08-28,M2,宝马M2,3,2,1,271,289868,0,1642,个人,0,2024-06-27,31
507405,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2024-04-01,动感型,奔驰GLC,1,6,1,222,22890,0,9782,个人,1,2024-06-27,91
152191,英菲尼迪QX80 2016款 5.6L 4WD,2023-08-20,4WD,英菲尼迪QX80,0,6,1,100,285598,1,5255,个人,0,2024-06-27,86
476587,发现 2021款 360PS R-Dynamic S,2023-10-26,S,发现,4,5,0,242,146261,0,3862,个人,1,2024-06-27,4
287432,奔驰E级 2016款 E 300 L 时尚型,2023-09-28,时尚型,奔驰E级,6,2,0,202,23355,0,2402,个人,0,2024-06-27,52
116685,奔驰CLS 2012款 CLS 300 CGI,2023-12-11,CGI,奔驰CLS,0,0,0,106,103226,1,8193,个人,0,2024-06-27,27
277456,奔驰GLB 2022款 GLB 200 动感型,2024-04-08,动感型,奔驰GLB,6,3,0,145,87913,1,4057,个人,0,2024-06-27,23
533668,宝马7系 2013款 730Li 豪华型,2023-08-12,豪华型,宝马7系,4,2,1,167,33511,1,9067,个人,0,2024-06-27,5
108327,沃尔沃XC60(进口) 2012款 T5 智雅版,2023-08-25,智雅版,沃尔沃XC60(进口),6,2,0,83,90259,0,7108,个人,1,2024-06-27,72
369719,奔驰E级 2018款 E 200 运动型 4MATIC,2024-02-07,4MATIC,奔驰E级,7,6,1,241,216279,1,6370,个人,0,2024-06-27,65
622801,宝马X5(进口) 2015款 xDrive28i,2024-06-17,xDrive28i,宝马X5(进口),7,2,1,277,26297,0,4310,个人,1,2024-06-27,44
504766,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2024-03-01,风尚型,奥迪A6L,6,0,0,152,37078,1,7291,个人,1,2024-06-27,92
784958,宝马5系(进口) 2012款 530i 领先型 旅行版,2023-09-26,旅行版,宝马5系(进口),4,4,0,88,87390,1,9274,个人,1,2024-06-27,8
371908,宝马X5(进口) 2020款 xDrive30i M运动套装,2023-09-18,M运动套装,宝马X5(进口),6,1,0,249,141633,1,9148,个人,0,2024-06-27,16
533761,奔驰S级 2018款 S 320 L,2023-08-05,L,奔驰S级,1,5,1,228,278340,0,6692,个人,0,2024-06-27,47
331106,传祺M6 2021款 Pro 270T 自动豪华版,2023-10-09,自动豪华版,传祺M6,3,5,0,231,10433,0,8889,个人,0,2024-06-27,29
601207,宝马5系 2011款 523Li 豪华型,2023-08-17,豪华型,宝马5系,2,0,1,87,274268,0,3064,个人,1,2024-06-27,37
746015,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-08-22,HSE奢享版,揽胜极光,3,4,0,217,259254,1,5140,个人,0,2024-06-27,48
133330,Panamera 2010款 Panamera 4 3.6L,2024-04-07,3.6L,Panamera,6,6,0,298,121374,1,1703,个人,1,2024-06-27,16
744220,奔驰B级 2020款 B 180,2024-02-06,180,奔驰B级,2,1,1,166,293066,1,9343,个人,0,2024-06-27,18
320791,宝马3系 2010款 325i 时尚型,2024-02-18,时尚型,宝马3系,7,5,1,211,181917,0,9389,个人,1,2024-06-27,81
743462,奥迪A6L 2011款 2.8 FSI 舒适型,2024-01-17,舒适型,奥迪A6L,2,0,1,230,272031,1,6531,个人,1,2024-06-27,49
705687,凯迪拉克XTS 2018款 28T 技术型,2024-02-21,技术型,凯迪拉克XTS,2,1,1,95,154044,1,3046,个人,1,2024-06-27,37
560529,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-07-29,CT豪华商务舒适版,别克GL8,7,4,1,272,58778,1,5080,个人,1,2024-06-27,88
376243,探界者 2018款 550T 自动四驱拓界版,2024-06-15,自动四驱拓界版,探界者,0,4,0,298,43584,0,9912,个人,0,2024-06-27,27
590590,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2024-04-29,GTDi240豪华运动型,蒙迪欧,0,2,1,55,146287,1,9906,个人,1,2024-06-27,39
210421,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2023-11-05,动感型,奔驰GLC,0,5,1,169,206708,0,4085,个人,1,2024-06-27,96
244638,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-03-03,四驱豪华型,凯迪拉克XT5,5,5,1,69,132997,0,4273,个人,0,2024-06-27,94
704619,别克GL8 2011款 3.0L XT豪华商务旗舰版,2024-01-08,XT豪华商务旗舰版,别克GL8,1,2,0,238,292836,1,8500,个人,0,2024-06-27,79
170180,奔驰M级 2012款 ML 300,2023-11-07,300,奔驰M级,1,2,0,202,179676,0,3530,个人,1,2024-06-27,56
160437,宝马M4 2014款 M4敞篷轿跑车,2023-12-15,M4敞篷轿跑车,宝马M4,3,2,1,237,77938,0,4289,个人,0,2024-06-27,47
568264,雷克萨斯IS 2009款 300 炫动版,2023-07-13,炫动版,雷克萨斯IS,5,6,0,261,227382,0,7850,个人,1,2024-06-27,61
221201,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2024-05-09,青春运动版,捷豹XEL,1,6,1,164,16125,1,8076,个人,1,2024-06-27,79
378185,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-07-18,国VI,奥迪A4L,4,2,1,205,100407,1,6559,个人,0,2024-06-27,5
599431,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-06-17,四驱豪华型,凯迪拉克XT5,3,5,1,187,121441,1,6845,个人,1,2024-06-27,62
425959,MINI 2015款 2.0T COOPER S 五门版,2023-07-17,五门版,MINI,0,3,0,208,49020,0,1055,个人,0,2024-06-27,25
758321,本田CR-V 2012款 2.0L 四驱经典版,2024-02-08,四驱经典版,本田CR-V,2,5,0,284,26205,0,4279,个人,1,2024-06-27,51
413856,凯迪拉克XTS 2018款 28T 技术型,2023-11-27,技术型,凯迪拉克XTS,0,4,0,129,198078,0,3571,个人,1,2024-06-27,43
850398,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-09-24,商务型臻藏版,奔驰R级,3,0,1,167,41058,0,3336,个人,0,2024-06-27,7
600512,Cayman 2015款 Cayman Style Edition 2.7L,2024-03-07,2.7L,Cayman,1,3,1,291,41337,1,9725,个人,0,2024-06-27,30
952808,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-03-23,轿跑车,奔驰C级(进口),5,1,1,80,175928,0,2204,个人,1,2024-06-27,28
497217,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-11-03,4MATIC动感型,奔驰GL级,5,1,1,262,258323,0,6616,个人,1,2024-06-27,22
936632,宝马5系 2018款 528Li 上市特别版,2023-08-28,上市特别版,宝马5系,7,1,0,221,135642,0,8495,个人,0,2024-06-27,86
740695,朗逸 2019款 280TSI DSG舒适版 国VI,2023-12-07,国VI,朗逸,7,6,1,80,84199,1,3567,个人,1,2024-06-27,7
521488,捷达 2015款 1.6L 手动时尚型,2024-03-23,手动时尚型,捷达,3,1,0,289,88639,0,8063,个人,0,2024-06-27,96
457652,宝马3系 2021款 325Li M运动套装,2024-04-23,M运动套装,宝马3系,4,5,1,271,198282,1,5599,个人,0,2024-06-27,76
599733,奔驰V级 2017款 V 260 领航版,2023-07-30,领航版,奔驰V级,5,5,0,168,278286,0,6426,个人,1,2024-06-27,92
229133,奔驰C级 2018款 C 200 L 运动版,2023-08-27,运动版,奔驰C级,4,6,1,237,123674,1,9736,个人,0,2024-06-27,57
364785,MINI CLUBMAN 2016款 改款 1.5T COOPER,2024-04-14,COOPER,MINI,0,3,0,53,199011,0,8851,个人,1,2024-06-27,64
361799,天籁 2020款 2.0L XL 舒适版,2023-09-20,舒适版,天籁,2,4,0,91,56658,1,5360,个人,1,2024-06-27,90
435319,奔驰GLB 2022款 GLB 200 时尚型,2024-04-12,时尚型,奔驰GLB,4,6,1,221,187195,0,5988,个人,1,2024-06-27,79
475299,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2023-09-26,创世加长版,揽胜,5,0,1,72,149759,0,3365,个人,0,2024-06-27,12
630308,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2024-06-06,豪华型,奔驰GLC,4,2,1,272,40439,0,2191,个人,1,2024-06-27,86
495697,奥迪A6L 2017款 30 FSI 舒适型,2023-11-13,舒适型,奥迪A6L,7,3,1,294,71702,1,9175,个人,0,2024-06-27,86
553149,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2024-04-14,豪华型,奔驰GLC,0,3,0,105,110334,0,3084,个人,0,2024-06-27,49
768533,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-10-07,DYNAMIC,揽胜运动版,4,3,1,251,240286,0,9520,个人,1,2024-06-27,79
790023,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2023-10-18,时尚型运动版,奔驰C级,2,4,1,286,101240,1,9684,个人,1,2024-06-27,19
397630,奔驰GLB 2022款 GLB 200 时尚型,2023-09-11,时尚型,奔驰GLB,6,2,1,295,223712,1,9356,个人,0,2024-06-27,10
507555,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2023-11-26,7座,沃尔沃XC90,1,2,0,166,206244,1,2846,个人,1,2024-06-27,7
114989,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-04-07,尊享致雅型,奥迪A6L,4,2,1,168,280777,0,2514,个人,1,2024-06-27,56
714168,宝马M2 2018款 M2,2023-12-26,M2,宝马M2,3,3,1,52,115702,0,1175,个人,0,2024-06-27,25
186550,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2023-07-21,动感型,奔驰GLC,3,3,1,111,211955,0,7540,个人,0,2024-06-27,100
283783,英菲尼迪QX80 2016款 5.6L 4WD,2023-11-25,4WD,英菲尼迪QX80,6,3,0,244,168001,1,6883,个人,0,2024-06-27,58
534406,发现 2021款 360PS R-Dynamic S,2024-01-10,S,发现,1,1,1,261,127705,1,5625,个人,0,2024-06-27,97
636827,奔驰E级 2016款 E 300 L 时尚型,2023-08-18,时尚型,奔驰E级,1,3,0,189,292675,0,6465,个人,0,2024-06-27,75
386668,奔驰CLS 2012款 CLS 300 CGI,2024-06-02,CGI,奔驰CLS,7,6,0,65,61078,0,8428,个人,1,2024-06-27,15
858889,奔驰GLB 2022款 GLB 200 动感型,2024-04-03,动感型,奔驰GLB,2,4,1,173,154479,1,2849,个人,0,2024-06-27,32
868444,宝马7系 2013款 730Li 豪华型,2023-07-14,豪华型,宝马7系,1,6,1,55,288259,0,3547,个人,1,2024-06-27,88
198301,沃尔沃XC60(进口) 2012款 T5 智雅版,2023-10-26,智雅版,沃尔沃XC60(进口),2,0,1,53,211556,1,4625,个人,1,2024-06-27,35
544004,奔驰E级 2018款 E 200 运动型 4MATIC,2023-09-23,4MATIC,奔驰E级,6,4,1,56,289472,0,9130,个人,1,2024-06-27,77
123250,宝马X5(进口) 2015款 xDrive28i,2024-05-13,xDrive28i,宝马X5(进口),2,4,1,126,196185,0,6786,个人,1,2024-06-27,100
704144,奥迪A6L 2018款 30周年年型 30 FSI 风尚型,2024-06-22,风尚型,奥迪A6L,5,2,1,283,267183,1,6289,个人,0,2024-06-27,13
963057,宝马5系(进口) 2012款 530i 领先型 旅行版,2024-04-10,旅行版,宝马5系(进口),0,3,0,217,272836,0,6302,个人,1,2024-06-27,96
699021,宝马X5(进口) 2020款 xDrive30i M运动套装,2023-11-12,M运动套装,宝马X5(进口),0,4,0,270,103313,1,5991,个人,1,2024-06-27,93
581313,奔驰S级 2018款 S 320 L,2024-02-25,L,奔驰S级,4,6,1,74,274872,1,9652,个人,1,2024-06-27,30
782727,传祺M6 2021款 Pro 270T 自动豪华版,2024-02-27,自动豪华版,传祺M6,4,0,1,205,250746,1,5799,个人,1,2024-06-27,30
819161,宝马5系 2011款 523Li 豪华型,2023-08-19,豪华型,宝马5系,1,5,1,291,113387,1,5055,个人,1,2024-06-27,17
521912,揽胜极光 2021款 极光L 249PS R-Dynamic HSE奢享版,2023-08-17,HSE奢享版,揽胜极光,3,6,0,277,78247,0,2869,个人,1,2024-06-27,36
936653,Panamera 2010款 Panamera 4 3.6L,2024-03-12,3.6L,Panamera,3,2,0,255,92911,0,6449,个人,0,2024-06-27,100
749741,奔驰B级 2020款 B 180,2024-02-24,180,奔驰B级,6,1,0,195,296911,0,5568,个人,1,2024-06-27,22
407554,宝马3系 2010款 325i 时尚型,2024-05-22,时尚型,宝马3系,4,0,0,198,105590,0,9874,个人,1,2024-06-27,80
624408,奥迪A6L 2011款 2.8 FSI 舒适型,2024-04-18,舒适型,奥迪A6L,1,2,0,215,128452,1,1803,个人,0,2024-06-27,75
648460,凯迪拉克XTS 2018款 28T 技术型,2023-06-29,技术型,凯迪拉克XTS,7,2,0,181,117281,0,9911,个人,0,2024-06-27,10
272895,别克GL8 2013款 2.4L CT豪华商务舒适版,2023-11-12,CT豪华商务舒适版,别克GL8,2,5,1,51,216863,1,1410,个人,0,2024-06-27,26
843594,探界者 2018款 550T 自动四驱拓界版,2023-10-16,自动四驱拓界版,探界者,0,4,0,138,203677,0,4802,个人,0,2024-06-27,29
587468,蒙迪欧 2013款 2.0L GTDi240豪华运动型,2023-10-11,GTDi240豪华运动型,蒙迪欧,3,4,1,208,238530,1,4117,个人,0,2024-06-27,37
416039,奔驰GLC 2018款 GLC 260 4MATIC 动感型,2024-05-24,动感型,奔驰GLC,5,4,0,104,30710,0,7577,个人,1,2024-06-27,31
361378,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-06-21,四驱豪华型,凯迪拉克XT5,7,6,0,193,247435,0,6063,个人,0,2024-06-27,88
533661,别克GL8 2011款 3.0L XT豪华商务旗舰版,2024-02-02,XT豪华商务旗舰版,别克GL8,5,3,0,145,3542,1,4607,个人,0,2024-06-27,83
922009,奔驰M级 2012款 ML 300,2024-04-24,300,奔驰M级,5,0,0,235,53664,0,6582,个人,1,2024-06-27,42
806516,宝马M4 2014款 M4敞篷轿跑车,2023-09-17,M4敞篷轿跑车,宝马M4,5,5,0,266,32802,0,8414,个人,0,2024-06-27,75
352219,雷克萨斯IS 2009款 300 炫动版,2024-03-05,炫动版,雷克萨斯IS,5,4,1,199,60625,1,8124,个人,1,2024-06-27,83
619641,捷豹XEL 2020款 2.0T 200PS R-DYNAMIC 青春运动版,2023-07-23,青春运动版,捷豹XEL,0,6,0,247,23276,0,6300,个人,1,2024-06-27,29
299982,奥迪A4L 2019款 40 TFSI 时尚型 国VI,2023-07-01,国VI,奥迪A4L,5,6,0,94,206923,1,6147,个人,1,2024-06-27,56
936614,凯迪拉克XT5 2018款 28T 四驱豪华型,2024-02-08,四驱豪华型,凯迪拉克XT5,6,0,1,243,115685,0,3671,个人,0,2024-06-27,63
592864,MINI 2015款 2.0T COOPER S 五门版,2024-01-30,五门版,MINI,4,0,0,221,185331,1,3339,个人,1,2024-06-27,11
685701,本田CR-V 2012款 2.0L 四驱经典版,2023-08-05,四驱经典版,本田CR-V,5,2,0,268,143130,0,7611,个人,0,2024-06-27,91
778770,凯迪拉克XTS 2018款 28T 技术型,2023-10-17,技术型,凯迪拉克XTS,2,5,0,78,106100,1,2777,个人,0,2024-06-27,91
423984,奔驰R级 2017款 R 320 4MATIC 商务型臻藏版,2023-08-28,商务型臻藏版,奔驰R级,0,2,1,276,28129,1,8177,个人,1,2024-06-27,43
744772,Cayman 2015款 Cayman Style Edition 2.7L,2024-06-02,2.7L,Cayman,2,4,1,242,28301,0,3155,个人,1,2024-06-27,9
137360,奔驰C级(进口) 2019款 C 260 4MATIC 轿跑车,2024-02-02,轿跑车,奔驰C级(进口),6,3,1,270,85082,1,3980,个人,0,2024-06-27,86
951760,奔驰GL级 2015款 GL 400 4MATIC动感型,2023-07-11,4MATIC动感型,奔驰GL级,2,5,1,190,39375,0,3933,个人,0,2024-06-27,37
274040,宝马5系 2018款 528Li 上市特别版,2023-10-04,上市特别版,宝马5系,5,6,0,58,4061,1,4944,个人,0,2024-06-27,63
604159,朗逸 2019款 280TSI DSG舒适版 国VI,2023-07-24,国VI,朗逸,2,6,0,86,52349,0,5353,个人,0,2024-06-27,82
904713,捷达 2015款 1.6L 手动时尚型,2024-02-02,手动时尚型,捷达,5,1,1,131,75552,0,4774,个人,0,2024-06-27,5
376972,宝马3系 2021款 325Li M运动套装,2024-04-06,M运动套装,宝马3系,0,6,0,262,83720,0,8402,个人,0,2024-06-27,8
248074,奔驰V级 2017款 V 260 领航版,2023-11-07,领航版,奔驰V级,7,6,1,191,114415,0,8345,个人,1,2024-06-27,85
788207,奔驰C级 2018款 C 200 L 运动版,2024-01-31,运动版,奔驰C级,0,3,1,234,111630,1,3447,个人,1,2024-06-27,38
155637,MINI CLUBMAN 2016款 改款 1.5T COOPER,2024-06-16,COOPER,MINI,0,2,1,299,68284,0,9889,个人,0,2024-06-27,40
688102,天籁 2020款 2.0L XL 舒适版,2024-02-14,舒适版,天籁,7,0,1,252,274000,1,8253,个人,1,2024-06-27,37
761175,奔驰GLB 2022款 GLB 200 时尚型,2024-03-23,时尚型,奔驰GLB,6,3,0,213,34378,0,5645,个人,0,2024-06-27,6
810842,揽胜 2014款 3.0 V6 SC Vogue SE 创世加长版,2024-04-23,创世加长版,揽胜,5,6,0,207,293712,0,8154,个人,1,2024-06-27,28
997028,奔驰GLC 2016款 GLC 260 4MATIC 豪华型,2023-09-23,豪华型,奔驰GLC,5,6,0,297,44499,1,9518,个人,0,2024-06-27,51
417010,奥迪A6L 2017款 30 FSI 舒适型,2024-05-25,舒适型,奥迪A6L,3,1,1,166,67752,1,5067,个人,0,2024-06-27,68
276597,奔驰GLC 2018款 改款 GLC 260 4MATIC 豪华型,2023-12-07,豪华型,奔驰GLC,7,6,0,299,60028,1,7470,个人,0,2024-06-27,41
590422,揽胜运动版 2018款 3.0 V6 HSE DYNAMIC,2023-07-17,DYNAMIC,揽胜运动版,4,2,1,273,297300,1,7867,个人,1,2024-06-27,17
839078,奔驰C级 2017款 改款 C 180 L 时尚型运动版,2023-08-26,时尚型运动版,奔驰C级,3,0,1,68,102425,0,9018,个人,1,2024-06-27,23
646901,奔驰GLB 2022款 GLB 200 时尚型,2024-03-16,时尚型,奔驰GLB,0,0,0,204,5939,0,7343,个人,0,2024-06-27,24
823845,沃尔沃XC90 2022款 B6 智逸豪华版 7座,2024-04-10,7座,沃尔沃XC90,5,0,1,263,82671,1,3079,个人,1,2024-06-27,69
990723,奥迪A6L 2021款 45 TFSI quattro 尊享致雅型,2024-06-19,尊享致雅型,奥迪A6L,0,5,1,124,68567,1,9613,个人,0,2024-06-27,42
131830,宝马M2 2018款 M2,2024-06-13,M2,宝马M2,0,2,1,232,57765,0,9679,个人,1,2024-06-27,1
830608,奔驰GLC 2020款 GLC 300 L 4MATIC 动感型,2024-05-19,动感型,奔驰GLC,1,6,1,108,294281,1,8636,个人,0,2024-06-27,30
491304,英菲尼迪QX80 2016款 5.6L 4WD,2024-04-17,4WD,英菲尼迪QX80,4,0,0,130,144944,1,4241,个人,1,2024-06-27,47
637501,发现 2021款 360PS R-Dynamic S,2024-04-22,S,发现,3,5,0,94,127857,1,6150,个人,0,2024-06-27,64
918777,奔驰E级 2016款 E 300 L 时尚型,2024-03-27,时尚型,奔驰E级,6,5,0,166,286386,1,6834,个人,1,2024-06-27,58
194013,奔驰CLS 2012款 CLS 300 CGI,2023-07-07,CGI,奔驰CLS,0,0,1,101,60301,1,3730,个人,0,2024-06-27,89
900110,奔驰GLB 2022款 GLB 200 动感型,2024-03-18,动感型,奔驰GLB,2,6,0,61,294905,1,2189,个人,1,2024-06-27,26
339688,宝马7系 2013款 730Li 豪华型,2023-09-23,豪华型,宝马7系,1,2,1,123,107406,1,6118,个人,0,2024-06-27,2
936695,沃尔沃XC60(进口) 2012款 T5 智雅版,2023-08-11,智雅版,沃尔沃XC60(进口),4,3,0,92,75298,1,7424,个人,0,2024-06-27,41
271093,奔驰E级 2018款 E 200 运动型 4MATIC,2024-04-22,4MATIC,奔驰E级,0,4,0,295,131776,1,8823,个人,1,2024-06-27,69
